"status","general_grade","developers","grade_url","name","area","price","green_grade","newest_made_time","given_time","detail_address","around_grade","type","traffic_grade"
"在售","0.8","四川雅居乐房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yjljqjbifee/","雅居乐剑桥郡","天府新区","9200","0.9","2018.09.05","2020年06月30日","麓山大道二段19号","0.8","住宅","0.8"
"在售","0","四川西部鞋都有限责任公司","https://cd.fang.lianjia.com//loupan/p_xdfszxbjqgz/","鞋都风尚中心","武侯","8500","0","2015.08.22","2016年05月25日","武侯区鞋都南路139号","0","商业类","0"
"在售","0","成都辰明置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhtcyzbjkxh/","龙湖天宸原著","武侯","25000","0","2018.12.03","2020年01月","晋阳路1488号","0","住宅","0"
"在售","0","成都辰明置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhtcyzbjlaa/","龙湖天宸原著","武侯","45000","0","2018.06.25","2020年02月28日","晋阳路1488号","0","底商","0"
"在售","0","成都龙湖锦鸿置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhsdtjaattp/","龙湖时代天街","高新西","28000","0","2015.02.06","2016年12月31日","合作路89号","0","商业","0"
"在售","0","成都锦棣置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_jdggjspaatee/","交大归谷建设派","成华","15000","0","2016.09.28","2017年09月20日","二仙桥北路3号","0","商业","0"
"在售","0","成都市佳乐房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jlgjcsqbjhov/","佳乐国际城四期","新都","15000","0","2018.12.16","2020年12月31日","蜀龙大道南段777号","0","底商","0"
"在售","0","成都佳成时代投资有限公司","https://cd.fang.lianjia.com//loupan/p_jnhgcyqbjjwv/","佳年华广场一期","成华","13500","0","2019.01.01","2019年10月30日","峨眉山路369号","0","商业类","0"
"在售","2.4","四川合丰置业发展有限责任公司 ","https://cd.fang.lianjia.com//loupan/p_hldzyncaasdh/","合力达卓越南城","双流","11500","2.4","2018.11.07","2020年12月31日","空港一路一段189号 （空港一路一段与文星正街交汇处）","2.4","住宅","2.4"
"在售","0.9","成都朗诗置业有限公司","https://cd.fang.lianjia.com//loupan/p_lsjscaarwi/","太行朗诗金沙城","青羊","20000","1","2018.10.01","2020年10月01日","百仁生态区内（三环路西四段）","0.8","住宅","0.9"
"在售","0","四川川出置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_yhzxhqjbjibc/","炎华置信花千集","金牛","18500","0","2019.02","2021年03月","一环路北二段9号","0","商业类","0"
"在售","0","四川川出置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_yhzxhqjbjkcb/","炎华置信花千集","金牛","50000","0","2019.01.01","2021年03月31日","一环路北二段北站西二路1号","0","底商","0"
"在售","0","成都金房集团有限公司","https://cd.fang.lianjia.com//loupan/p_jfdrwrjbjpfm/","金房大榕湾人家","高新","14000","0","2018.09","2019年03月31日","石羊场路555号","0","商业","0"
"在售","4.1","合创锦城实业有限公司 ","https://cd.fang.lianjia.com//loupan/p_jcnfaaywr/","锦城南府猫先生","高新","19000","4","2017.09.01","2020年07月30日","剑南大道中段锦城南府","4.2","商业类","4.2"
"在售","2","成都长冶房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cynyylfaftia/","长冶南阳御龙府","高新","11000","2","2018.10.28","2021年03月31日","梓州大道4333号","2","商业类","2"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_xdfszxbjqjv/","鞋都风尚中心","武侯","20000","null","null","null","null","null","底商","null"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_lhtcyzbjkyu/","龙湖天宸原著","武侯","16500","null","null","null","null","null","商业类","null"
"在售","1.2","四川雅居乐房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yjlfcsjaascy/","雅居乐富春山居","天府新区","19000","1.3","2017.12","2016年12月","麓山大道二段19号","1.1","住宅","1.1"
"在售","0","成都菁阳投资有限公司","https://cd.fang.lianjia.com//loupan/p_jtyjahbjpmz/","金太阳江安湖1号","双流","9500","0","2019.01.15","2016年06月30日","草金路金太阳江安湖1号","0","商业类","0"
"在售","0","成都美好家园房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jmyjgjyqbjphl/","景茂誉景国际一期","双流","8500","0","2019.01.18","2020年12月30日","向楠路133号","0","商业类","0"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_ztrjhzxafmmf/","中铁瑞景汇中心","金牛","14000","null","null","null","null","null","商业类","null"
"在售","0.1","成都远润朗泽房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yyljgbyfaftgn/","远洋朗基国宾御府","金牛","15500","0.1","2018.11.21","2021年06月30日","郫都区犀浦镇金樽三街151号（新里派克公馆对面）","0.1","住宅","0.1"
"在售","0","成都远润朗泽房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yyljgbyfbjsxd/","远洋朗基国宾御府","金牛","44000","0","2018.11.12","2020年12月31日","金樽三街151号","0","商业","0"
"在售","0","成都中鼎绿舟置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhscbjnyj/","龙湖上城天街广场","金牛","18000","0","2018.06.30","2020年06月30日","人民北路一段辅路龙湖上城","0","商业类","0"
"在售","0","成都中鼎绿舟置业有限公司","https://cd.fang.lianjia.com//loupan/p_lhscbjoag/","龙湖上城天街广场","金牛","40000","0","2018.06.30","2020年03月31日","人民北路一段辅路龙湖上城","0","底商","0"
"在售","0.5","四川艺朗实业有限公司","https://cd.fang.lianjia.com//loupan/p_mmsmshwlkdyaaynp/","牧马山牧山湖蔚蓝卡地亚","双流","16000","0.5","2018.12.19","2020年11月","牧华路一段9号","0.4","别墅","0.5"
"未开盘","0.7","四川云鼎莱房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_bxcaatvn/","北星城","金牛","价格待定","0.7","2018.11.03","2018年12月31日","天龙大道中段（西部地理信息技术产业园旁）","0.7","住宅","0.7"
"未开盘","1.3","中国铁建房地产四川有限公司","https://cd.fang.lianjia.com//loupan/p_xpcaaupw/","西派城","武侯","17000","1.4","2018.11.30","2021年02月28日","簇锦街办铁佛村3、8组(武侯大道铁佛段与金履路交汇处)","1.3","住宅","1.3"
"未开盘","1.9","成都市上普置地有限责任公司","https://cd.fang.lianjia.com//loupan/p_ctlaawvf/","COSMO天廊","锦江","价格待定","1.8","2016.07.09","2018年09月30日","上沙河铺街66号","1.8","住宅","2"
"未开盘","0.8","成都新元素置业有限公司","https://cd.fang.lianjia.com//loupan/p_zdlfaattn/","中德麓府","天府新区","价格待定","0.8","2017.02.23","2019年07月01日","麓山大道二段（新元素奥迪旗舰店旁）","0.7","住宅","0.8"
"未开盘","1.8","凯雅（成都）置业有限公司","https://cd.fang.lianjia.com//loupan/p_zhxyaawwn/","中环晓院","武侯","价格待定","1.8","2016.11.18","待定","中环路与永顺路交汇处","1.8","住宅","1.8"
"未开盘","0.2","成都市兴光华城市建设有限公司","https://cd.fang.lianjia.com//loupan/p_ghyhaasgv/","光华壹号","青羊","价格待定","0.2","2019.01.25","2021年10月","光华南二路(树德中学对面)","0.2","住宅","0.2"
"未开盘","2","成都星晟置业有限公司","https://cd.fang.lianjia.com//loupan/p_bjhcaaqyh/","滨江和城","天府新区","价格待定","1.9","2017.03.07","2019年07月31日","麓山大道二段（成都实验外国语西区旁）","2","住宅","2.1"
"未开盘","0.5","成都鑫耀房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_mqyfaftgi/","美泉悦府","武侯","价格待定","0.5","2018.07.29","2021年06月30日","武青西一路399号","0.5","住宅","0.5"
"未开盘","1.9","成都坤盛置业有限公司","https://cd.fang.lianjia.com//loupan/p_bycsqaaxfr/","百悦城plus","龙泉驿","12000","2","2019.01.15","2021年12月31日","大面街道金桉路1号","1.8","住宅","1.9"
"未开盘","0.2","成都置凯实业有限公司","https://cd.fang.lianjia.com//loupan/p_lhgqjcaawzz/","鹭湖宫13区","温江","价格待定","0.2","2018.11.04","2020年10月","四川省成都市温江区白鹭路469号附8号","0.2","住宅","0.2"
"未开盘","null","成都复地明珠置业有限公司","https://cd.fang.lianjia.com//loupan/p_fdjrdabenb/","复地金融岛","锦江","20000","0","2019.05.31","2018年05月31日","锦城大道与科华南路交汇处","0","写字楼","0"
"未开盘","1.5","成都复地明珠置业有限公司","https://cd.fang.lianjia.com//loupan/p_fdjrdaacex/","复地金融岛","锦江","价格待定","1.5","2016.05.21","待定","锦城大道与科华南路交汇处","1.5","住宅","1.5"
"未开盘","1","成都天府万达置业有限公司","https://cd.fang.lianjia.com//loupan/p_wdtfaaubu/","成都万达1号","天府新区","价格待定","1.1","2017.07","待定","天府大道与武汉路交汇","0.9","住宅","1"
"未开盘","0.3","成都文旅熊猫小镇投资有限公司","https://cd.fang.lianjia.com//loupan/p_zzzygyaatun/","中洲中央公园","新都","价格待定","0.3","2017.02.20","2018年05月31日","新都蜀龙大道中段（198公园对面）","0.2","别墅","0.2"
"未开盘","1.3","中国汽车贸易西南有限公司","https://cd.fang.lianjia.com//loupan/p_zhyhafsqq/","中环壹号大厦","成华","17500","1.3","2018.06.01","2021年05月30日","迎晖路99号","1.4","商业类","1.4"
"未开盘","1.1","成都盛泉置业有限公司","https://cd.fang.lianjia.com//loupan/p_kdzjwdaabnr/","凯德卓锦万黛","龙泉驿","8700","1.1","2018.10.17","待定","成龙大道二段（川师成龙校区旁）","1.1","住宅","1.1"
"未开盘","0.7","成都华新国际实业有限公司","https://cd.fang.lianjia.com//loupan/p_hxjxsjaawtc/","华新锦绣尚郡","双流","价格待定","0.8","2018.10.18","2020年12月31日","牧马山大件路1089号","0.7","别墅","0.7"
"未开盘","1.6","四川华熙龙禧投资有限公司","https://cd.fang.lianjia.com//loupan/p_hx528yscaabra/","华熙528艺术村","锦江","价格待定","1.6","2016.03.19","待定","成龙大道与银木街交汇处（成都七中育才学校三圣校）","1.7","住宅","1.6"
"未开盘","1.6","四川家益石油房地产开发有限责任公司","https://cd.fang.lianjia.com//loupan/p_jyfhfjaaurb/","家益凤凰富居","新都","价格待定","1.6","2017.03.10","2017年12月31日","大丰街道甫家一路289号","1.6","住宅","1.6"
"未开盘","2.5","成都德商达置业有限公司","https://cd.fang.lianjia.com//loupan/p_dsyftjaateb/","德商御府天骄","天府新区","价格待定","2.6","2018.05","待定","华阳街道一心村二、五组，鹤林村四组","2.4","住宅","2.5"
"未开盘","2","成都成华瑞渝置业有限公司","https://cd.fang.lianjia.com//loupan/p_lxxdfaarsd/","隆鑫印象东方","成华","价格待定","2","2017.05.18","2018年09月30日","东三环凯德广场魅力城店向东500米","2","住宅","2.1"
"未开盘","1.7","和记黄埔地产（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_ncdhhcyaavki/","南城都汇汇彩园","高新","价格待定","1.7","2016.09.17","2019年03月31日","荟锦路265号","1.7","住宅","1.8"
"未开盘","1.9","四川川出置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_yhzxhqjaawpa/","炎华置信花千集","金牛","价格待定","1.9","2017.04.29","2021年03月","一环路北二段9号","1.9","住宅","2"
"未开盘","0.9","成都海昌置业有限公司 ","https://cd.fang.lianjia.com//loupan/p_bgyhctlaatua/","碧桂园海昌天澜","天府新区","价格待定","0.9","2018.10.24","2019年12月31日","麓山大道二段1959号","0.8","住宅","0.8"
"未开盘","0.8","成都长冶房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cynyylfaftlu/","长冶南阳御龙府","高新","价格待定","0.8","2018.10.08","2021年12月31日","梓州大道4333号","0.8","住宅","0.8"
"未开盘","null","null","https://cd.fang.lianjia.com//loupan/p_ylxcdaachh/","永立星城都","成华","价格待定","null","null","null","null","null","住宅","null"
"未开盘","2","成都宜华置业有限公司","https://cd.fang.lianjia.com//loupan/p_chaygceqaausi/","成华奥园广场二期","成华","价格待定","2","2017.02.25","2018年12月31日","跳蹬河南路18号","1.9","住宅","2.1"
"未开盘","null","null","https://cd.fang.lianjia.com//loupan/p_zhyhsjbjsyv/","中海御湖世家","龙泉驿","价格待定","null","null","null","null","null","商业类","null"
"未开盘","null","null","https://cd.fang.lianjia.com//loupan/p_hssdgcaapxx/","慧生时代广场","龙泉驿","8000","null","null","null","null","null","住宅","null"
"在售","1.7","成都英英房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_cdbjjabcnf/","北京街","天府新区","30000","1.6","2018.02.05","2019年12月31日","华阳街道府河路与南湖路交汇处","1.6","底商","1.7"
"在售","1.2","成都中投信置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_mxcabdud/","明信城","温江","10800","1.2","2018.11.17","2021年06月30日","百信路28号","1.2","住宅","1.3"
"在售","4.6","四川中瑞天悦实业有限公司","https://cd.fang.lianjia.com//loupan/p_tycabffx/","天悦城","金牛","45000","4.3","2014.12.20","2016年06月30日","洞子口路163号","4.8","底商","4.8"
"在售","2.1","成都双流富豪实业有限责任公司","https://cd.fang.lianjia.com//loupan/p_slhceqabdmt/","三里花城","双流","13500","2.1","2019.04.03","2020年03月30日","东升街道宜城大街一段333号","2.1","住宅","2.1"
"在售","0","成都市瑞泰华实业有限公司","https://cd.fang.lianjia.com//loupan/p_shjbabgkr/","世豪嘉柏","武侯","40000","0","2013.03.22","2014年12月01日","武科东二路460号","0","底商","0"
"在售","1.5","成都晨旭房屋开发有限公司","https://cd.fang.lianjia.com//loupan/p_dfjzabfgd/","东府九座","锦江","17000","1.5","2015.08.16","2017年12月31日","东府街33号","1.6","写字楼","1.6"
"在售","0","成都鸿悦置业有限公司","https://cd.fang.lianjia.com//loupan/p_zlhyabfbj/","中粮鸿云","锦江","61900","0","2016.06.25","2017年02月28日","汇源北路333号","0","商业","0"
"在售","2.3","恒大地产集团成都有限公司","https://cd.fang.lianjia.com//loupan/p_hdyfyqabgru/","恒大御府","新都","8900","2.4","2018.06.10","2020年07月30日","宝光桂湖文化区新新路560号","2.3","住宅","2.1"
"在售","3","四川永亨众和贸易有限公司","https://cd.fang.lianjia.com//loupan/p_xcxabobi/","小春熙","锦江","100000","2.7","2017.11","2018年08月31日","中新街49号","3.1","商业","3.1"
"在售","0.6","成都睿科房地产开发有限责任公司","https://cd.fang.lianjia.com//loupan/p_glcaaeep/","格林城","双流","14500","0.6","2018.12.10","2019年06月30日","长顺大道一段（长顺家园旁）","0.6","住宅","0.5"
"在售","1.3","成都交大洪聚置业有限公司","https://cd.fang.lianjia.com//loupan/p_jdmjabsag/","交大梦家","成华","35000","1.3","2018.04.12","2019年03月31日","长融东二路","1.3","商业","1.4"
"在售","2.3","乐天地产（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_undefinedacmix/","乐天圣苑","锦江","70000","2.3","2018.05","2017年07月31日","通源街588号","2.3","商业","2.4"
"在售","1.8","成都海天腾逸置业有限公司","https://cd.fang.lianjia.com//loupan/p_ydbieje/","云鼎","温江","12000","1.7","2018.05.19","2020年12月31日","柳城街办海川路2号","1.8","商业类","1.8"
"在售","1.8","乐天地产（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_undefinedacjzi/","乐天圣苑","锦江","74000","1.8","2018.05","2017年07月31日","通源街588号","1.8","底商","1.8"
"在售","1.6","伊泰置业（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_yttjaaexj/","伊泰天骄","锦江","28000","1.6","2018.08","2016年03月","通宝街88号","1.7","住宅","1.6"
"在售","0.6","成都保鑫投资有限公司","https://cd.fang.lianjia.com//loupan/p_blthbidpu/","保利天汇","金牛","21000","0.6","2018.09.08","2020年06月30日","万石路旁","0.6","别墅","0.5"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_bycabbiz/","百悦城plus","龙泉驿","25000","null","null","null","null","null","底商","null"
"在售","0.4","成都保利锐鑫房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_bltxbiqjl/","保利天玺","金牛","15000","0.4","2019.02.18","2020年12月31日","金丰路保利天玺","0.4","住宅","0.4"
"在售","0","成都万锦南府置业有限公司","https://cd.fang.lianjia.com//loupan/p_cghybinyw/","宸光和悦","高新","30000","0","2018.09.23","2020年12月31日","雅和街（地铁1号线广都站C口）","0","别墅","0"
"在售","1.3","四川成功企业发展有限公司","https://cd.fang.lianjia.com//loupan/p_cgydabjlp/","成功悦都","成华","41000","1.3","2017.09.01","2017年12月31日","双建路建行正对面（原双建路79号）","1.4","底商","1.3"
"在售","3.9","四川欣欣置业有限公司","https://cd.fang.lianjia.com//loupan/p_wddxabqza/","我的大学","新都","240","3.8","2018.05.12","2017年07月","同仁路199号","4","商业","3.9"
"在售","1.3","四川欣欣置业有限公司","https://cd.fang.lianjia.com//loupan/p_wddxabgir/","我的大学","新都","28000","1","2018.01","2017年07月","同仁路199号","1.5","底商","1.5"
"在售","0.4","四川联兴房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hlyxabglv/","海伦印象","天府新区","44000","0.4","2017.11","2019年01月","华府大道一段(欧尚超市对面）","0.4","底商","0.4"
"在售","2.2","成都太华置业有限公司","https://cd.fang.lianjia.com//loupan/p_hlctabdvn/","海伦春天","天府新区","17000","2.2","2016.09.01","2018年11月30日","牧华路三段1789号","2.2","底商","2.2"
"在售","0.4","成都太华置业有限公司","https://cd.fang.lianjia.com//loupan/p_hlctbidqx/","海伦春天","天府新区","22000","0.4","2016.12","2019年03月","牧华路三段1789号","0.4","商业","0.4"
"在售","0.6","成都中石化一腾燃油有限公司","https://cd.fang.lianjia.com//loupan/p_llsyabjqp/","绿林书院","龙泉驿","13000","0.7","2016.08.13","2017年03月","鲸龙路960号（新龙中对面）","0.6","底商","0.6"
"在售","4","茂业商业股份有限公司","https://cd.fang.lianjia.com//loupan/p_myhyabxdn/","茂业豪园","锦江","29500","3.8","2018.03","2019年05月","一环路东五段茂业豪园营销中心","4.2","商业类","4.1"
"在售","0","成都市中天盈房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_yfabmhs/","誉峰三期","高新","19000","0","2017.10.19","2018年09月30日","交子大道333号","0","写字楼","0"
"在售","0.2","成都科普尔房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jcytbidzp/","锦城悦庭","高新","14500","0.2","2018.09","2021年06月","康和西一街199号","0.2","住宅","0.2"
"在售","2.5","领地集团房地产开发股份有限公司","https://cd.fang.lianjia.com//loupan/p_jxltabmbb/","锦巷兰台","郫都","30000","2.5","2018.07.10","2020年03月","成都市郫都区犀浦镇金粮路与全兴路交汇处（犀浦东站旁）","2.6","底商","2.5"
"在售","0","成都志达房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_lcgjabfdj/","龙城国际","郫都","35000","0","2018.03","2012年11月30日","红光镇红高路88号","0","底商","0"
"在售","2.9","四川龙域房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_lytdaboaz/","龙域天地","新都","7800","2.8","2015.12.01","2017年10月30日","108国道与货运大道交汇处（佳飞建材对面）","2.9","商业类","3"
"在售","0.7","成都龙湖地产有限公司","https://cd.fang.lianjia.com//loupan/p_lhzcabflm/","龙湖紫宸","金牛","70000","0.8","2017.12.01","2020年01月31日","花照壁街225号","0.8","底商","0.7"
"在售","0.4","远东川府置业（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_dyycjbimfl/","东原印长江","武侯","28500","0.5","2019.04.04","2020年03月","永顺街165号","0.3","住宅","0.5"
"在售","0.2","成都中南世纪房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_znhtjbilch/","中南海棠集","金牛","13800","0.2","2019.03.13","2020年03月01日","天龙大道382号","0.2","住宅","0.2"
"在售","2.3","成都天泉置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_zlywaafga/","中粮御嶺湾","龙泉驿","2500","2.5","2017.06.30","2016年10月31日","同安镇阳光城阳光大道138号","2.2","别墅","2.2"
"在售","0.3","中铁八局集团房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_ztaweabgcv/","中铁奥维尔","郫都","28000","0.3","2012.04.12","2013年12月31日","梨园路一段528号","0.3","底商","0.2"
"在售","3.6","四川华都置业有限公司","https://cd.fang.lianjia.com//loupan/p_hdyjtabdio/","华都云景台","成华","50000","3.6","2018.03.30","2019年04月","杉板桥南五路199号（蓝光东方天地旁）","3.6","底商","3.7"
"在售","3.6","四川鼎禾嘉置业有限公司","https://cd.fang.lianjia.com//loupan/p_hxtjfablkb/","和信天骄府","新都","24500","3.4","2018.02.01","2017年05月","工业大道西段67号","3.7","商业","3.8"
"在售","1.3","四川鼎禾嘉置业有限公司","https://cd.fang.lianjia.com//loupan/p_hxtjfablka/","和信天骄府","新都","24600","1.2","2018.05.11","2017年05月","工业大道西段67号","1.3","底商","1.2"
"在售","1.5","成都品筑置业有限公司 ","https://cd.fang.lianjia.com//loupan/p_cbypdabfrq/","城北优品道","新都","25000","1.3","2015.05.30","2017年07月31日","北星大道与大天路交汇处(十字路口出城方向右侧）","1.6","底商","1.7"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_undefinedabgja/","龙城半岛","郫都","40000","null","null","null","null","null","底商","null"
"在售","1"," 成都吉广润投资有限公司","https://cd.fang.lianjia.com//loupan/p_hyjhcabjie/","寰宇君汇城","龙泉驿","7300","1.1","2018.10.12","2020年12月31日","菱西路9号","1","住宅","1"
"在售","0.3","四川新希望房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_xxwdsabxfq/","新希望大厦","武侯","16500","0.3","2010.06","2010年01月01日","人民南路四段45号","0.3","写字楼","0.3"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_lhgbilzh/","鹭湖宫10区","温江","10000","null","null","null","null","null","住宅","null"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_dyqqlabbja/","东原亲亲里","金牛","50000","null","null","null","null","null","底商","null"
"在售","4.6","寰安置业（成都）有限公司","https://cd.fang.lianjia.com//loupan/p_lsxhfablgy/","朗诗熙华府","高新","18500","4.4","2017.10.29","2020年12月31日","天府二街与荣华北路交汇处","4.7","商业类","4.7"
"在售","3","成都美饰汇置业有限公司","https://cd.fang.lianjia.com//loupan/p_hhqnlbimor/","汇恒青楠里","双流","9600","3","2018.09.17","2020年03月31日","双楠大道中段188号","3","商业类","3"
"在售","2.6","成都中新锦泰房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_zjyzwabcfk/","洲际亚洲湾","温江","30000","2.6","2016.09.20","2016年12月31日","光华大道三段江浦路288号","2.5","底商","2.6"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_blszhaaekn/","保利狮子湖","新都","12000","null","null","null","null","null","住宅","null"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_hrsglabgll/","华润时光里","高新","15750","null","null","null","null","null","底商","null"
"在售","0.7","成都双流恒丰实业有限责任公司","https://cd.fang.lianjia.com//loupan/p_rsglsaaegz/","瑞升橄榄山","双流","13000","1","2016.09.01","2013年12月31日","胜利镇燕杨路2号（维也纳森林别墅旁）","0.6","别墅","0.7"
"在售","3.4","成都东景泰置业有限公司","https://cd.fang.lianjia.com//loupan/p_lrdyhabolo/","蓝润东悦荟","成华","13500","3.2","2018.01.12","2019年09月30日","中环路锦绣大道段与嘉陵江路交叉口东南50米","3.4","底商","3.8"
"在售","0.3","成都金丰瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_jkbcfbinef/","金科博翠府","武侯","27000","0.3","2019.03.01","2020年09月01日","西三环路一段与西三环路一段出口交叉口西150米","0.3","住宅","0.3"
"在售","1.8","成都鲁能置业有限公司","https://cd.fang.lianjia.com//loupan/p_lnceqabnao/","鲁能城二期","成华","45000","1.8","2017.12","2018年12月31日","跳蹬河槐树店路26号（成洛大道与中环路交汇处）","1.8","底商","1.8"
"在售","2","成都首创锦汇置业有限公司","https://cd.fang.lianjia.com//loupan/p_scjzabtwk/","首创娇子1号","锦江","35000","2.2","2017.06.23","2018年03月31日","南三环娇子立交外侧","2","商业","2"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_dyjljbinue/","德益金龙郡","新都","9800","null","null","null","null","null","住宅","null"
"在售","0.2","成都万科锦都置业有限公司","https://cd.fang.lianjia.com//loupan/p_wksgrybilcn/","万科时光润园","郫都","13500","0.2","2018.10.31","2020年03月31日","红光大道与广场路交汇处","0.2","住宅","0.2"
"在售","0.3","成都万达酒店投资有限公司","https://cd.fang.lianjia.com//loupan/p_wdrhzxabcjc/","万达瑞华中心","锦江","22000","0.3","2014.09.27","2016年12月31日","滨江中路9号","0.3","写字楼","0.3"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_xjljjbiqiy/","新街里金街","高新","45000","null","null","null","null","null","商业","null"
"在售","0.3","成都华鼎房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_undefinedabfwe/","中铁城锦南汇","高新","36000","0.3","2018.06.18","2018年12月31日","天府大道南段会龙大道内","0.3","底商","0.3"
"在售","2.5","四川蜀道实业发展有限责任公司","https://cd.fang.lianjia.com//loupan/p_jnhxshabfle/","佳年华新生活","温江","25000","2.5","2017.10.29","2018年11月30日","江安路518号","2.5","底商","2.5"
"在售","0","成都航逸置业有限公司","https://cd.fang.lianjia.com//loupan/p_bltkzcbinyi/","保利天空之城","天府新区","18500","0","2018.01.01","2020年01月01日","兴隆街道罗家店村八组201号","0","别墅","0"
"在售","2.4","凯德（中国）企业管理有限公司成都公司","https://cd.fang.lianjia.com//loupan/p_kdsjmdabgkk/","凯德世纪名邸","高新","40000","2.4","2018.07.21","2016年12月31日","天府一街1333号（高新七中旁）","2.4","底商","2.4"
"在售","0.9","凯德（中国）企业管理有限公司成都公司","https://cd.fang.lianjia.com//loupan/p_kdsjmdbilmk/","凯德世纪名邸","高新","50000","0.9","2017.10.11","2016年12月31日","天府一街1333号（高新七中旁）","0.9","商业","0.9"
"在售","0.8","成都华宇业瑞房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_hyxcyjabbju/","华宇西城雅郡","金牛","44000","0.8","2016.03.19","2017年06月28日","金科苑东街与金科苑南街交叉口西100米","0.8","商业","0.8"
"在售","0","成都天际置业有限责任公司","https://cd.fang.lianjia.com//loupan/p_ddzdpybinzg/","当代中德璞誉","武侯","19000","0","2018.11.28","2021年04月20日","武侯大道顺江段200号","0","商业类","0"
"在售","4.2","成都德商达置业有限公司","https://cd.fang.lianjia.com//loupan/p_dsyftjabgkd/","德商御府天骄","天府新区","30000","4.2","2016.11.13","2020年06月30日","华阳街道一心村二、五组，鹤林村四组","4.3","底商","4.2"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_scjzacjuz/","首创娇子1号","锦江","35000","null","null","null","null","null","底商","null"
"在售","0.5","成都招商龙城房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_zsyyscabfbv/","招商依云上城","龙泉驿","25000","0.5","2015.01.01","2016年12月17日","西河镇成洛大道（西南食品城旁）","0.4","底商","0.5"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_wkfcgybiecq/","万科翡翠公园","天府新区","13500","null","null","null","null","null","商业类","null"
"在售","0.7","成都招商龙城房地产开发有限公司","https://cd.fang.lianjia.com//loupan/p_zsyyscabmtf/","招商依云上城","龙泉驿","30000","0.7","2016.11","2016年12月","西河镇成洛大道（西南食品城旁）","0.7","商业","0.7"
"在售","1.1","成都新希望置业有限公司","https://cd.fang.lianjia.com//loupan/p_xxwjggabocx/","新希望锦官阁","锦江","55000","1.1","2018.01","2018年09月","静康路与静沙北路交汇处","1.1","商业","1.2"
"在售","null","null","https://cd.fang.lianjia.com//loupan/p_zhylsjbiqkm/","中海云麓世家","双流","18000","null","null","null","null","null","住宅","null"
"在售","0.7","成都新希望置业有限公司","https://cd.fang.lianjia.com//loupan/p_xxwjggacdnx/","新希望锦官阁","锦江","55000","0.7","2018.04","2018年09月","静康路与静沙北路交汇处","0.7","底商","0.6"
